MA26,Balloon Port At Dingley Dell,42.12037194,-72.25619056
MA27,[H] Goddard Hosp.,42.1003775,-71.08199223
MA28,[H] Congamond Lake,42.03342833,-72.75981639
MA29,[H] Camp Edwards,41.67149611,-70.56475139
MA30,Dresser Hill,42.100095,-71.96618473
MA31,[H] Millipore,41.95093361,-71.13449167
MA32,[H] Atlantic Trade,42.86119611,-71.76951945
MA33,[H] Waters Associates,42.13620777,-71.48089501
MA34,[H] Moore Dogs,41.92538027,-70.80337195
MA35,Sunny Knoll,42.05009527,-72.48286306
MA36,[S] Woods Hole Oceanographic Inst,41.51677555,-70.66614084
MA37,[H] Falmouth Hospital,41.56510833,-70.62447417
MA38,[H] Fitchburg Paper Company,42.57981138,-71.828685
MA39,[H] Digital - Minuteman,42.6917575,-71.21561445
MA40,[H] Rodman,42.09787638,-71.26644278
MA41,[H] Rodman Nr 2,42.09454305,-71.26644278
MA42,[H] USCG,42.61009527,-70.66004417
MA43,Morehaven,42.07231555,-72.9001
MA44,Trade Wind,41.44177944,-70.57030556
MA45,[H] Simmons,42.12510111,-70.84309778
MA47,[H] Chicopee,42.18259277,-72.56147695
MA48,[H] Raytheon,42.43065083,-71.25255639
MA50,[H] Digital Marlboro,42.326205,-71.57617667
MA51,[H] Richies,41.63815861,-71.03893
MA52,Sids,42.43842638,-71.46617417
MA54,[H] B-Town,42.30009138,-72.42619612
MA55,Muskeget Island,41.33484361,-70.29946445
MA56,Somerset Airfield,41.25012416,-70.11612723
MA57,[H] Us Property & Fiscal Office,42.28342944,-71.36617028
MA58,[H] Natick Army Laboratories,42.29009611,-71.37672612
MA59,[H] Veracka,42.04510027,-71.00921084
MA60,[H] St Lukes Hospital,41.89399083,-70.91504056
MA61,Oxford Airport Inc.,42.14176111,-71.90785028
MA62,[H] Sampson Pond,41.86038083,-70.75170362
MA63,Sherman - Private,42.07399055,-70.79809612
MA64,Pheasant Field,42.07537944,-70.81531862
MA65,[S] Island Air Service,41.77176944,-70.87309417
MA66,Wolomolopoag,42.10065444,-71.20782973
MA67,[H] TGP,42.03453972,-72.63203445
MA68,[H] Mass. Mutual,42.11676083,-72.54119834
MA69,[H] New England Memorial Hospital,42.45148472,-71.08699695
MA70,Sudbury,42.351833,-71.429085
MA71,[H] Davna Corp,42.15509722,-71.38616973
MA72,Tuckernuck,41.28845694,-70.26446334
MA73,[H] Oxbow Corporation,42.21815333,-71.29727862
MA74,[S] Larsons,42.69147861,-71.41811945
MA75,Sky Glen,42.04093083,-71.61617612
MA77,Blueberry Hill,42.37508611,-73.14760334
MA78,[S] Russell Mill Pond,41.91788138,-70.62781139
MA79,[H] Digital,42.175925,-72.72481501
MA80,Mundale,42.11981472,-72.81426278
MA81,[H] Digital,42.55508888,-71.92563112
MA82,[S] Westport,41.64926916,-71.12587723
MA83,[H] Hubbard Regional Hospital,42.02759694,-71.85034889
MA84,[H] Sprague Nr 1,42.72091333,-73.21344028
MA85,[H] Sprague Nr 2,42.71952444,-73.21344001
MA86,Kendalls Lndg Area,42.50564055,-73.05982223
MA87,[S] Horseneck,41.50982638,-71.03809556
MA88,Albert Farms,42.39008694,-72.93093112
MA89,[H] Nashua Street,42.36759722,-71.06616223
MA90,[H] Host Hotel,42.48481444,-71.54395417
MA91,[H] Digital,42.41842694,-71.44728445
MA93,[H] Bay Bank Ii,42.48120583,-71.20950001
MA94,[H] Parker,42.27537083,-71.79868223
MA95,[H] Bear Hole,42.12648194,-72.66953556
MA96,[H] Rent-A-Tool,42.42787444,-70.98449417
MA97,Waters,42.12509583,-71.73979139
MA98,[H] Anna Jaques Hospital,42.81452777,-70.89088889
MA99,[H] Princess House,41.86121222,-71.10782306
MBGT,Jags Mccartney Intl,21.4439913542857,-71.1412026978571
MBMC,Middle Caicos,21.8325323,-71.8137677790909
MBNC,North Caicos Intl,21.9181598875,-71.93612589
MBPI,Pine Cay,21.89999722,-72.09999722
MBPV,Providenciales,21.7748946477273,-72.262486295
MBSC,South Caicos Intl,21.51509793,-71.5342040633333
MBSY,Salt Cay,21.3339902622222,-71.2031267955555
MCM,[H] Monaco Fontvieille,43.714115,7.393163
MD01,Wingfield,38.14345861,-76.35661473
MD02,Warfield Private Strip,39.28732694,-77.07525751
MD03,Woodstock,39.48844611,-75.81104778
MD04,Rossneck,38.56888888,-76.23583334
MD05,Weed,39.55316888,-75.87660695
MD06,Pilots Cove,38.33540472,-76.87858112
MD07,[H] Sacred Heart Hospital,39.6500875,-78.79974167
MD08,[H] Gregory May,39.53455666,-76.10633973
MD09,Meadow Brook,38.91539111,-75.97104973
MD10,[H] Baltimore Police Department,39.29038472,-76.60746667
MD11,Wright Field,39.27705388,-76.06272417
MD12,Bell,39.63638888,-77.29277778
MD13,[H] Black and Decker,39.39899555,-76.58830084
MD14,Robinson - Private,38.52428861,-76.68357334
MD16,Waredaca Farm,39.23066138,-77.08331278
MD17,Tinsley Airstrip,39.51677194,-76.73303
MD18,Horn Point,38.58956333,-76.13855334
MD19,Hybarc Farm,39.20316527,-76.02494389
MD20,Greer,39.63621111,-77.12276056
MD21,Ashland Landing Farm,39.093725,-76.11688889
MD22,Deale,38.78344944,-76.56468084
MD23,Kennersley,39.1448325,-76.04049945
MD24,Haysfield,39.23816138,-76.94664278
MD25,[H] Howard County General Hospital,39.21455083,-76.88636362
MD26,[H] Beltsville Shop,39.05010916,-76.89052889
MD27,[H] Chalk Point Generating Sta,38.55651,-76.69274084
MD28,Ewing,38.80928111,-75.99216084
MD29,[H] Memorial Hospital,38.77222222,-76.07194445
MD30,[H] Craig Company,39.6417625,-77.74971584
MD31,Forest Hill,39.58010638,-76.37468278
MD32,[H] Fort Detrick Helipad,39.43649055,-77.42054084
MD34,[H] IBM,39.15344027,-77.21664862
MD35,Spring Hill,38.43483916,-75.65131639
MD36,[H] Tar Cove,39.14510916,-76.50135056
MD37,[H] Citizens Bank Headquarters,39.08705277,-76.89719612
MD38,Armacost Farms,39.60343777,-76.74441862
MD39,Buds Ferry,38.52095388,-77.251925
MD40,[H] Mrs Bozman,39.54955,-76.56274528
MD41,Gary Field,38.89833333,-75.91055556
MD42,Keymar Airpark,39.61954388,-77.22748334
MD43,Mountain Road,39.11844277,-76.49662806
MD44,[H] Evapco,39.65371055,-77.18359445
MD45,Hampton,38.23068333,-76.62884917
MD46,Glenair,39.26954944,-77.00525556
MD47,Barnes,39.33288194,-77.096925
MD48,Albrecht Airstrip,39.47343999,-76.50024278
MD49,Lower Marlboro,38.6515075,-76.67801889
MD50,Chesapeake Ranch Airstrip,38.36123472,-76.40522778
MD51,[H] Kent & Queen Annes Hospital,39.31788833,-76.06383584
MD52,[H] Mccready Memorial Hospital,37.96666666,-75.86632139
MD53,Mac Kinnis,38.28873166,-75.73937306
MD54,Parks Airpark,38.45873361,-77.23497973
MD55,Holly Springs Farm,38.39762444,-77.18608945
MD56,Three J,39.56898944,-77.12137112
MD57,Beverly,38.00706722,-75.61742695
MD58,[H] Norwood,39.12722222,-77.0225
MD59,Silver Hill,39.13983249,-76.09355778
MD60,[H] Mitchell,39.35899444,-76.78164084
MD61,Lynchs Landing,39.72455277,-76.07050445
MD62,Church Hill,39.12497194,-76.00160862
MD63,Cromwell Farm,39.27483194,-76.00994417
MD64,Stewart,38.79956138,-76.27244945
MD65,Bower Field,38.73678138,-77.0216425
MD66,Smith Field,39.33788833,-76.09800417
MD67,[H] Dow Jones & Co. Inc.,39.04649805,-76.98358723
MD68,[H] Bergs Field,39.41121694,-76.71636167
MD69,Harris,39.33344388,-76.08300362
MD70,Flying Acres,39.18122166,-75.90882751
MD71,[H] Maryland Institute For Emergency Medic,39.28871805,-76.62580084
MD72,M.R.P. Airpark,39.58843333,-77.18720501
MD73,Happy Landings Farm,39.45843527,-77.14803723
MD74,Good Neighbor Farm,39.47426833,-77.19525973
MD75,Stolcrest,39.34176999,-77.30359501
MD76,[H] Carroll County General Hospital,39.55899027,-76.99025917
MD77,Flying M Farms,39.25982611,-77.34137389
MD78,Woodbine,39.38343638,-77.07025834
MD79,[H] Nuodex Inc.,39.25288666,-76.08439139
MD80,[S] Clements Creek,39.02122194,-76.52274
MD81,Loblolly Landings,38.3765,-76.12325
MD82,Ragged Island,38.53984333,-76.27550139
MD83,Ty-Ti-To,38.52083333,-77.06805556
MD84,Nyce,38.35068194,-76.86330278
MD85,Carmean,38.93289111,-75.89021389
MD86,[H] Grimes Properties,39.40843527,-77.38609612
MD87,Wroten Island,38.32345583,-76.19716473
MD88,[H] Pgh Medical Center - Ground Level,38.36178444,-75.59853584
MD89,Murphy,38.08790027,-75.66409389
MD90,Martin,38.80122805,-76.25633778
MD91,Saxon Farms,39.1523325,-76.01855417
MD92,Mylanders Airstrip,39.02177805,-76.31495612
MD95,Reservoir,39.483150975,-76.881293835
MD97,Lanseair Farms,38.46151166,-77.04636417
MD98,[H] Fort Ritchie,39.70009527,-77.49971167
MD99,MORAN FLD,39.500646,-79.072254
MDAB,ARROYO BARRIL INTL,19.1985865,-69.4297725
MDBH,MARIA MONTEZ INTL,18.2514625,-71.1204
MDCR,Pedernales Cabo Rojo,17.93143275,-71.64912
MDCY,Samana El Catey International,19.2649165,-69.7320835
MDCZ,Constanza,18.8999939,-70.7166672
MDDJ,Dajabon,19.56666111,-71.68333333
MDJB,Dr Joaquin Balaguer Intl,18.5725125,-69.9856085
MDLR,La Romana Casa De Campo Intl,18.4507125,-68.9118335
MDMC,Monte Cristi,19.883325,-71.63333055
MDPC,Punta Cana Intl,18.567367,-68.363429
MDPO,El Portillo National,19.319540945,-69.490814
MDPP,Puerto Plata Gregorio Luperon Intl,19.7579,-70.5700345
MDR,Medfra,63.10577694,-154.71898056
MDSD,Las Americas Intl,18.4296625,-69.668925
MDSI,SAN ISIDRO AB,18.503704,-69.761704
MDST,Santiago Cibao Intl,19.4060915,-70.604689
ME01,[S] Crescent Lake,43.95701777,-70.46255612
ME02,[H] Emmc,44.80701527,-68.75253556
ME03,Webber Jones,45.33616194,-69.05087445
ME04,[S] Ilco Landing Area,46.60947527,-69.53061167
ME05,Allen St Peter Memorial,46.75004111,-68.47115417
ME06,Flying Ed,45.02785416,-67.30943445
ME07,[H] Memorial Hospital,43.89952444,-69.97921667
ME08,Gadabout Gaddis,45.04033388,-69.86894723
ME09,[S] Panther Pond,43.93007416,-70.45311112
ME10,Enman Fld,43.95980055,-70.04255195
ME11,[S] Cooper,44.34229,-70.28783556
ME12,[S] Brettuns Pond,44.38784444,-70.25450251
ME13,[H] Royal Anchor,43.53008416,-70.36088251
ME14,Bald Mountain,44.23063361,-69.12309445
ME15,Ramsdell Field,44.67993944,-67.26443112
ME16,LORING INTL,46.9504695,-67.8853265
ME17,Narraguagus,44.60424361,-67.93278112
ME18,[H] Chesuncook Forestry District,45.88337666,-69.23282778
ME19,Clayton Lake Strip,46.61614194,-69.52227806
ME20,Bob-Mar,44.59923194,-69.62393501
ME22,Swans Fld,44.51395305,-70.40645139
ME23,Coombs,43.91563527,-70.0217175
ME24,[H] Ben Hur,44.28327083,-69.23920973
ME25,Sunrise Farms,47.16615111,-68.39198612
ME26,Super Cub Field,43.66813638,-70.36310584
ME27,[S] Double A,44.90090222,-68.80225834
ME29,Youngtown Field,44.27646638,-69.09753751
ME30,[S] Greenville Forestry,42.46676722,-69.59946612
ME33,Farr Field,43.77869361,-70.01310334
ME34,Robinson Ridge Fld,44.1736875,-69.42865584
ME35,Terra B & B,44.93145666,-69.00726139
ME38,Mars Hill,46.52781944,-67.87446889
ME39,Rocky Ridge,44.23536111,-70.13255556
ME40,Watson,44.17785777,-68.83475278
ME41,Witherspoons,44.15258,-68.87642084
ME42,Hogans Field,44.92172361,-70.05228528
ME43,[S] Sand Bar,43.85202055,-70.42727612
ME44,Cummings,44.28895777,-70.44617028
ME45,Goosefair,43.40564111,-70.4322725
ME46,Back Acres,43.4123075,-70.44671723
ME47,Payne Field,44.85450555,-69.45643639
ME48,[H] Maine Aquarium,43.52952805,-70.42588389
ME49,Oak Knoll,43.58924944,-70.36699417
ME50,[S] Cross Lake,47.13392916,-68.33448389
ME51,[S] Douglass,43.73702222,-70.61061195
ME52,Yeager,44.80694444,-69.33333334
ME53,Ashland,46.60004166,-68.39448501
ME55,Mary Talbot Meml Airfield,44.0736925,-68.81891973
ME56,Kimberly,44.06924694,-69.30532389
ME58,[H] Milbridge,44.53896666,-67.88416778
ME60,Sunny Hill,44.46839972,-69.81782639
ME61,Salmon Falls,43.29452694,-70.89950501
ME62,Grigons Private Lndg Area,44.80978416,-69.47310334
ME63,[S] Fowler,44.30729111,-69.94282751
ME64,SKYDIVE LEBANON,43.375081,-70.9292275
ME66,Scottow Bog Flightpark,43.61258222,-70.35727195
ME67,[S] Wesserunsett Spb & Ice,44.84228194,-69.76949778
ME68,Newport Sky Park,44.82006527,-69.23838084
ME69,Cliffords,44.06896416,-70.06449695
ME70,Greenfield Hill,45.03755583,-69.47921473
ME71,[H] Chi,43.40230555,-70.70450028
ME72,[H] Seboomook Forestry District Headquarte,45.88337083,-69.98284334
ME75,Margerison,43.95396611,-70.14144112
ME76,[H] Penobscot Bay Medical Center,44.14230194,-69.08226112
ME77,[H] Wheelabrator-Sherman,45.89921805,-68.43725167
ME78,[H] Cianbro,44.7833975,-69.37282556
ME79,Two Falls,45.30560583,-69.34671473
ME80,[S] Dry Pond,43.93388888,-70.35638889
ME81,Rogers,46.62504194,-67.93613667
ME82,[H] Vanceboro,45.56951111,-67.42833195
ME83,[H] Georgia-Pacific Corporation,45.16062972,-67.41082778
ME84,Banks,44.16535944,-68.42779639
ME87,[H] Goodall Hospital,43.44869305,-70.76894667
ME88,Morrisons,44.99174472,-67.07442528
ME89,Buzzys Field,43.60841194,-70.96812
ME90,[S] Little Ossipee Lake,43.61313527,-70.69644639
ME91,Webster Field,43.67507972,-70.49560834
ME92,Hilltop,44.51673027,-70.22228195
ME93,Morrill Airpark,47.12754277,-67.96585806
ME94,Clark Field,44.21674388,-69.29115528
MG13,INTA NORTHEAST,15.8041875,-89.8506775
MGBN,BANANERA,15.473472,-88.8372225
MGCB,COBAN,15.468957,-90.4067415
MGGT,La Aurora,14.583272,-90.5274735
MGLL,El Gallito,26.893145,-111.955132
MGP,Manga,-4.147567,153.019455
MGPB,PUERTO BARRIOS,15.730872,-88.5837655
MGRB,RUBELSANTO,15.9920085,-90.445329
MGRT,RETALHULEU,14.5210165,-91.6972515
MGSJ,SAN JOSE,13.9361905,-90.835832
MGTK,MUNDO MAYA INTL,16.9138195,-89.866382
MHLC,Goloson Intl,15.7424805,-86.853036
MHLM,La Mesa Intl,15.451957,-87.924153
MHNJ,GUANAJA,16.4453665,-85.9066115
MHRO,Roatan,16.3168155,-86.5229615
MHSC,CORONEL ENRIQUE SOTO CANO AB,14.382368,-87.6211595
MHTE,TELA,15.7758625,-87.475847
MHTG,Tegucigalpa Toncontin Intl,14.060883,-87.2171975
MHTJ,TRUJILLO,15.9268475,-85.938249
MI01,Fasel Field,43.057805,-82.67686945
MI02,Brablec Farms,41.98698888,-83.80466195
MI03,[S] Read,46.16888888,-85.79361112
MI05,Cromptons Private Strip,43.16669277,-83.78746223
MI06,Lee Field,42.92308444,-84.283305
MI07,[H] Dearborn Helistop,42.29726,-83.22714945
MI09,Milan,42.05004305,-83.74021695
MI10,Hoerners Corners,42.86531194,-84.70554389
MI11,Crippen Field,42.53420361,-84.801375
MI12,[H] State Police HQ,42.72670138,-84.49025417
MI13,Williams,42.43337055,-84.59997501
MI14,[H] Overflow Pad - Lower Pad,42.28892666,-83.73049612
MI15,Wards Long Acres,42.72919861,-82.66519417
MI16,[H] Independence Green,42.47003472,-83.41937834
MI17,[H] Hackley Hospital Emergency,43.2202925,-86.24228028
MI18,Cedarville,43.09308277,-83.83607334
MI19,Minarik,43.06252805,-83.88746306
MI20,Jim Morgan Fld,43.71057361,-82.62631584
MI21,A.C. Miller,41.73755,-84.56495
MI22,Crump,41.87365777,-86.20278806
MI25,Myers,41.92226527,-86.54557639
MI26,Hynes Field,42.61086444,-83.7327225
MI27,Haigh,42.61253194,-83.854115
MI28,[H] Dow Division,43.59224888,-84.22443223
MI29,Gooding,42.37642472,-83.79272001
MI30,[H] Kidder Field,42.93613888,-85.62113889
MI32,[H] Ummc,42.28587111,-83.72799612
MI33,Adair Airstrip,42.79225333,-82.63936195
MI34,[H] Ingham Medical Helistop,42.70281277,-84.55303417
MI35,Claucherty,42.07782305,-84.82913445
MI37,Wenning Landing Area,42.75558805,-82.55824695
MI38,Eichmeier Field,42.60225777,-84.42636195
MI39,Laszlo,42.07504277,-83.60827028
MI40,[H] Fairlane Plaza,42.32087083,-83.21937167
MI41,Crystal,42.83169805,-82.53463723
MI42,[H] B C Cobb,43.25501444,-86.23839223
MI43,Pewanogowink-Banks,43.18613777,-83.90135556
MI44,D J,43.67225111,-84.73668001
MI45,Ed Schultes Place,42.80808416,-83.45188806
MI46,[H] Heliflite,42.48725583,-83.65188389
MI47,Dysinger,42.80836527,-84.19024473
MI48,Ham-A-Lot Field,41.83338111,-83.68327084
MI49,[H] Hillsdale Hospital,41.91115833,-84.63356556
MI50,Dodge,42.76669722,-82.94992862
MI52,Markham,42.09059722,-83.96799862
MI54,Haydens Field,42.79725416,-82.53741417
MI55,Zeitler,43.49002861,-84.36527084
MI56,[H] North Michigan Hospitals Inc,45.33917583,-84.97283001
MI57,Riske,42.36670527,-84.68747612
MI58,Stony Acres,42.75447888,-85.02860862
MI61,[H] Genl Hospital,42.20837305,-83.14159
MI63,[H] St Marys Hospital,42.95836,-85.66280806
MI64,Para Field,43.20224694,-82.75409639
MI66,[H] G R H,42.86253111,-85.46613056
MI67,Tyrone,43.28918888,-85.78115723
MI68,Del Hickcox,41.93754388,-86.50140834
MI69,[H] Battle Creek Health System Helistop,42.33087388,-85.17888112
MI70,Carls,42.07115361,-83.8835525
MI71,Silver Lake,43.64445111,-86.45285528
MI72,Nelson,41.85004583,-86.35001389
MI73,North Cedar,43.25836027,-85.54586889
MI74,[H] WDIV TV Channel 4,42.32976027,-83.05353167
MI75,[H] St Joseph Hospital,42.61555555,-82.96242389
MI76,Reading,42.55002694,-86.21670084
MI77,Shafter,42.30004138,-85.41666751
MI78,Weller,42.9166925,-85.78336723
MI79,[H] Executive,42.33337027,-83.44993473
MI80,Wabasis Lake,43.12836277,-85.39919167
MI82,Harrys Field,42.87641333,-85.95559501
MI85,[H] Community Health Center of Branch Co,41.93754833,-84.98802112
MI86,Midget,43.3425,-86.18694445
MI88,Bakers Field,42.73224944,-85.90531084
MI89,Perry,42.14865388,-85.65277945
MI90,[H] Baldwin Lake,41.79032694,-85.83888556
MI91,[H] T & M Companies,42.5269775,-83.57549417
MI92,Lilienthal,45.93273055,-88.09818612
MI93,Circle T Ranch,44.68779,-83.7438725
MI94,Fontecchio,45.78467833,-88.06818139
MI96,[H] Ponderosa,42.62780861,-83.68272167
MI97,[H] Butterworth Hospital,42.96946944,-85.66558612
MI98,Dowd Field,46.20140527,-84.7417225
MI99,Robertson Field,42.79891972,-82.65880723
MIS,Misima,-10.689212,152.8379
MKBS,BOSCOBEL,18.4042485,-76.9690165
MKJP,Norman Manley Intl,17.935665,-76.78756
MKJS,Montego Bay Sangster Intl,18.503717,-77.9133585
MKKJ,KEN JONES,18.1988475,-76.534653
MKN,Malekolon,-4.023389,153.657364
MKTP,TINSON PEN,17.9885555,-76.823753
MLL,Marshall,61.8659225,-162.06904556
MM01,CUAUHTEMOC,22.740367,-99.018228
MM10,ISLA CEDROS,28.0375835,-115.188675
MM11,RANCHO EL DURANGUENO,24.418136,-104.885143
MM12,BACUBIRITO,25.8156665,-107.907768
MM13,CIUDAD CAMARGO SOUTHEAST,27.598871,-105.104208
MM14,RIO VERDE,21.96295,-100.0075595
MM15,CABO SAN LUCAS,22.9476805,-109.9370655
MM16,J AGUSTIN CASTRO,25.526472,-103.5175905
MM17,LA RETAMA SOUTHWEST,23.966292,-98.834764
MM20,CORDOBA,18.8741765,-96.9581875
MM21,LA ENCARNACION,25.736003,-100.225914
MM22,LA PESCA,23.8021625,-97.77371
MM23,RANCHO SANTA YNES,29.725943,-114.699636
MM25,CIUDAD GUZMAN,19.708521,-103.49016
MM26,SAN IGNACIO 1,27.2966335,-112.9385485
MM27,CEMENTOS MEXICANOS,21.984049,-98.961929
MM28,TIZAYUCA,19.8739765,-98.943592
MM29,TA LO DE SOTO,16.463457,-98.392975
MM30,CAMPO GOBIERNO,24.6585,-107.5522545
MM31,FAUSTO VEGA SANTANDER,20.946839,-97.375068
MM32,PUERTO LIBERTAD NORTH,29.929611,-112.656125
MM36,RANCHO SAN SALVADOR NORTHEAST,26.6784665,-100.170589
MM37,CASA MADERO,25.506214,-102.2024595
MM38,FALCON DAM,26.521111,-99.148611
MM39,GUAMUCHIL,25.438742,-108.091939
MM41,LEON GONZALES PIE DE LA CUESTA,16.9102455,-99.988719
MM42,MUZQUIZ NEW,27.856293,-101.5258305
MM44,AGUALEGUAS OLD,26.3044025,-99.550193
MM45,ALAMOS,27.037882,-108.948285
MM48,CIUDAD PEMEX,17.880139,-92.475667
MM49,NAS TULUM,20.2273345,-87.438204
MM50,COSALA,24.420568,-106.7020845
MM51,RANCHO GUADALUPE SOUTH,26.635554,-100.8897775
MM52,CAMPO CUATRO MILPAS,25.652244,-108.5381305
MM53,NUEVO DOLORES,24.061476,-98.4155585
MM54,RANCHO MARINA VIEJA,23.738126,-98.0612475
MM56,XICOTENCATL,22.9539375,-98.959592
MM57,NAS SALINA CRUZ,16.212635,-95.2015835
MM58,GUERRERO NEGRO,28.0260695,-114.0240045
MM59,PABLO L SIDAR,19.093424,-102.393607
MM61,IXMIQUILPAN,20.4859695,-99.258825
MM63,AUTLAN,19.745296,-104.3365125
MM64,CUATRO CIENEGAS NEW,26.990451,-102.0328015
MM65,AGUA PRIETA SOUTH,31.25142975,-109.61140275
MM66,COAHUAYANA,18.68456,-103.6756305
MM67,MATEHUALA,23.6765805,-100.6228265
MM68,MINA HERCULES,28.03729225,-103.770172
MM69,TACICURI,30.674453,-110.9312455
MM71,CIUDAD CONSTITUCION,25.0537795,-111.614865
MM72,CUPUL,21.155657,-88.172893
MM73,HUETAMO,18.527354,-100.850582
MM75,AGUA PRIETA SOUTHWEST,31.2429235,-109.6250885
MM76,SAN LUIS RIO COLORADO,32.4453415,-114.797928
MM77,LAS DELICIAS,28.213068,-105.4478275
MM79,EL FUERTE,26.3982165,-108.6115095
MM80,RANCHO LA MILPITA,30.4809365,-109.6439805
MM81,ISLA SOCORRO,18.774153,-110.9303235
MM82,LAGUNA DEL REY,27.023661,-103.375496
MM84,PARRAL,26.922108,-105.7824165
MMAA,GENERAL JUAN N ALVAREZ INTL,16.75599025,-99.75175625
MMAL,AGUALEGUAS,26.333965,-99.542436
MMAN,DEL NORTE INTL,25.865834,-100.239953
MMAS,JESUS TERAN INTL,21.7039895,-102.317148
MMBT,BAHIAS DE HUATULCO INTL,15.7753165,-96.2625725
MMCB,GENERAL MARIANO MATAMOROS,18.834764,-99.2613
MMCC,CIUDAD ACUNA INTL NEW,29.333918,-101.1008905
MMCE,CIUDAD DEL CARMEN INTL,18.6518695,-91.7994805
MMCG,NUEVO CASAS GRANDES,30.39945225,-107.87401325
MMCH,CHILPANCINGO,17.5737665,-99.514339
MMCL,CULIACAN INTL,24.765658,-107.476106
MMCM,CHETUMAL INTL,18.5046665,-88.326847
MMCN,CIUDAD OBREGON INTL,27.392625,-109.8330975
MMCP,INGENIERO ALBERTO ACUNA ONGAY INTL,19.8167945,-90.500314
MMCS,ABRAHAM GONZALEZ INTL,31.63691225,-106.42779175
MMCT,CHICHEN  ITZA INTL,20.6412945,-88.4462195
MMCU,GENERAL R FIERRO VILLALOBOS INTL,28.7017521666667,-105.96554
MMCV,GENERAL PEDRO JOSE MENDEZ INTL,23.70672975,-98.96150625
MMCY,CELAYA,20.545993,-100.8865485
MMCZ,Cozumel Intl,20.5228445,-86.92814225
MMDO,DURANGO INTL,24.124193,-104.5280125
MMEP,TEPIC,21.419453,-104.8425795
MMES,Ensenada,31.7952805,-116.602772
MMGL,Don Miguel Hidalgo Y Costilla Intl,20.52457525,-103.30882475
MMGM,GENERAL JOSE MARIA YANEZ INTL,27.9689845,-110.9251695
MMHC,TEHUACAN,18.497189,-97.4199415
MMHO,GENERAL IGNACIO P GARCIA INTL,29.095223,-111.05114125
MMIA,COLIMA,19.276968,-103.577536
MMIM,ISLA MUJERES,21.2450335,-86.7399665
MMIO,PLAN DE GUADALUPE INTL,25.54212275,-100.93030125
MMIT,IXTEPEC,16.449336,-95.0936985
MMJA,LENCERO,19.4750835,-96.7975045
MMJC,ATIZAPAN DE ZARAGOZA,19.574811,-99.288849
MMLC,LAZARO CARDENAS,18.0017305,-102.2205235
MMLM,VALLE DEL FUERTE INTL,25.6851805,-109.0807015
MMLO,GUANAJUATO INTL,20.9934625,-101.4808475
MMLP,GENERAL MANUEL MARQUEZ DE LEON INTL,24.0726945,-110.3624735
MMLT,LORETO INTL,25.9891945,-111.348347
MMMA,GENERAL SERVANDO CANALES INTL,25.7698945,-97.5253095
MMMD,LICENCIADO MANUEL CRESCENCIO REJON INT,20.93203475,-89.6516105
MMML,GENERAL RODOLFO SANCHEZ TABOADA INTL,32.630667,-115.242439
MMMM,GENERAL FRANCISCO J MUJICA INTL,19.85049408,-101.02526258
MMMT,MINATITLAN,18.1034195,-94.5806815
MMMV,MONCLOVA INTL,26.95573075,-101.4701335
MMMX,Licenciado Benito Juarez Intl,19.43630772,-99.0721042
MMMY,General Mariano Escobedo Intl,25.77865225,-100.105852
MMMZ,GENERAL RAFAEL BUELNA INTL,23.1613555,-106.2646975
MMNG,NOGALES INTL,31.2260835,-110.9770445
MMNL,QUETZALCOATL INTL,27.4437795,-99.57046
MMOX,XOXOCOTLAN INTL,16.9987015,-96.7259445
MMPA,TAJIN,20.60267,-97.4608375
MMPB,Hermanos Serdan Intl,19.1581445,-98.371446
MMPC,INGENIERO JUAN GUILLERMO VILLASANA,20.0772,-98.7828155
MMPE,PUERTO PENASCO,31.35265025,-113.524477
MMPG,PIEDRAS NEGRAS INTL,28.627393,-100.53521
MMPN,LICENCIADO Y GEN IGNACIO LOPEZ RAYON,19.396692,-102.0390555
MMPP,PUNTA PESCADERO,23.8034165,-109.707268
MMPQ,PALENQUE INTL,17.5334305,-91.984517
MMPR,LICENCIADO GUSTAVO DIAZ ORDAZ INTL,20.6800695,-105.2541525
MMPS,PUERTO ESCONDIDO INTL,15.8768615,-97.089117
MMPY,Playacar,20.622298612,-87.081519468
MMQT,QUERETARO INTERCONTINENTAL,20.6172885,-100.185657
MMRX,GENERAL LUCIO BLANCO INTL,26.008907,-98.2285135
MMSC,SAN CRISTOBAL DE LAS CASAS,16.690268,-92.530057
MMSD,LOS CABOS INTL,23.15185,-109.721044
MMSF,SAN FELIPE INTL,30.930208,-114.808625
MMSP,PONCIANO ARRIAGA INTL,22.2586875,-100.93257975
MMTA,TLAXCALA,19.5379625,-98.1734665
MMTB,GENERAL DIV P A ANGEL H CORZO MOLINA,16.739918,-93.173296
MMTC,TORREON INTL,25.565639,-103.40538875
MMTG,ANGEL ALBINO CORZO,16.561821,-93.026082
MMTJ,GENERAL ABELARDO L RODRIGUEZ INTL,32.5410625,-116.970158
MMTM,GENERAL FRANCISCO JAVIER MINA INTL,22.2964481666667,-97.8659295
MMTN,TAMUIN,22.038292,-98.806503
MMTO,LICENCIADO ADOLFO LOPEZ MATEOS INTL,19.337072,-99.566007
MMTP,TAPACHULA INTL,14.7943375,-92.3700235
MMUN,CANCUN INTL,21.0365375,-86.876949
MMVA,C P A CARLOS ROVIROSA INTL,17.996986,-92.817361
